candidate_id,gender,ethnicity,education_level,age,university_rank,years_experience
4297,Male,Prefer not to say,Master,26,Tier 2,5.0
4298,Female,White,Master,28,Tier 2,2.0
4299,Male,Asian,Bachelor,23,Tier 3,0.0
4300,Male,White,Bachelor,23,Tier 3,0.0
4301,Prefer not to say,White,Master,39,Tier 3,9.0
4302,Female,Black,Master,27,Tier 3,3.0
4303,Female,Asian,Bachelor,21,Tier 3,0.0
4304,Female,Other,Bachelor,53,Tier 3,8.0
4305,Female,Prefer not to say,Bachelor,21,Tier 2,0.0
4306,Female,Hispanic,Bachelor,37,Tier 2,6.0
4307,Male,White,Bachelor,42,Tier 2,8.0
4308,Other,Hispanic,Bachelor,54,Tier 2,11.0
4309,Male,Asian,Bachelor,29,Tier 2,0.0
4310,Female,White,Bachelor,22,Tier 3,0.0
4311,Female,White,PhD,40,Tier 3,8.0
4312,Female,Prefer not to say,Bachelor,22,Tier 3,0.0
4313,Female,Hispanic,Bachelor,29,Tier 3,4.0
4314,Male,Hispanic,Bachelor,30,Tier 1,5.0
4315,Female,Other,Bachelor,21,Tier 2,0.0
4316,Prefer not to say,Hispanic,Bachelor,23,Tier 3,0.0
4317,Female,White,Bachelor,21,Tier 3,0.0
4318,Male,Hispanic,Bachelor,44,Tier 3,5.0
4319,Prefer not to say,White,Bachelor,35,Tier 2,8.0
4320,Prefer not to say,Black,Bachelor,27,Tier 1,2.0
4321,Male,Hispanic,Bachelor,22,Tier 2,0.0
4322,Male,White,Master,25,Tier 3,3.0
4323,Male,White,Bachelor,30,Tier 2,4.0
4324,Other,Asian,Bachelor,51,Tier 3,11.0
4325,Male,Other,Bachelor,23,Tier 2,0.0
4326,Male,Prefer not to say,Bachelor,51,Tier 2,9.0
4327,Other,White,Bachelor,21,Tier 2,0.0
4328,Female,Asian,Master,30,Tier 3,3.0
4329,Male,Black,PhD,51,Tier 3,7.0
4330,Prefer not to say,Hispanic,Bachelor,48,Tier 1,10.0
4331,Male,Other,Bachelor,23,Tier 3,0.0
4332,Female,Other,Bachelor,22,Tier 2,0.0
4333,Male,Black,Bachelor,35,Tier 3,6.0
4334,Female,White,Bachelor,23,Tier 1,1.0
4335,Prefer not to say,Asian,Bachelor,50,Tier 1,5.0
4336,Male,Black,Bachelor,22,Tier 1,0.0
4337,Female,Asian,Bachelor,21,Tier 2,0.0
4338,Male,White,Master,21,Tier 2,0.0
4339,Female,Prefer not to say,Bachelor,22,Tier 2,0.0
4340,Female,Hispanic,Bachelor,42,Tier 3,11.0
4341,Other,Prefer not to say,Bachelor,22,Tier 2,2.0
4342,Female,Prefer not to say,Bachelor,23,Tier 3,1.0
4343,Other,Hispanic,Bachelor,23,Tier 3,0.0
4344,Other,Other,Bachelor,21,Tier 2,0.0
4345,Female,Hispanic,Bachelor,45,Tier 2,10.0
4346,Female,Prefer not to say,Bachelor,30,Tier 3,1.0
4347,Prefer not to say,Hispanic,Bachelor,21,Tier 3,0.0
4348,Male,Hispanic,Master,24,Tier 3,0.0
4349,Female,Other,Bachelor,23,Tier 2,0.0
4350,Female,Black,Bachelor,22,Tier 3,2.0
4351,Female,Hispanic,Bachelor,34,Tier 2,6.0
4352,Male,White,Master,50,Tier 3,9.0
4353,Prefer not to say,White,Master,37,Tier 1,8.0
4354,Female,Asian,Bachelor,23,Tier 3,0.0
4355,Other,Prefer not to say,Bachelor,21,Tier 3,2.0
4356,Prefer not to say,White,Bachelor,30,Tier 3,5.0
4357,Male,White,Bachelor,22,Tier 3,0.0
4358,Female,Asian,Bachelor,21,Tier 3,0.0
4359,Male,Black,Master,49,Tier 1,5.0
4360,Other,Black,Bachelor,22,Tier 3,2.0
4361,Prefer not to say,Black,PhD,26,Tier 2,2.0
4362,Female,Prefer not to say,Bachelor,23,Tier 1,0.0
4363,Female,White,Bachelor,21,Tier 3,1.0
4364,Other,Hispanic,Master,25,Tier 1,1.0
4365,Male,Other,Master,22,Tier 3,0.0
4366,Prefer not to say,Hispanic,Bachelor,23,Tier 3,0.0
4367,Male,White,Bachelor,23,Tier 3,0.0
4368,Prefer not to say,Black,Master,21,Tier 3,0.0
4369,Male,Prefer not to say,Master,27,Tier 1,2.0
4370,Female,White,Bachelor,45,Tier 3,10.0
4371,Female,Black,Bachelor,22,Tier 2,0.0
4372,Female,Other,Master,22,Tier 2,2.0
4373,Other,Hispanic,Bachelor,33,Tier 3,4.0
4374,Male,Hispanic,Master,24,Tier 3,2.0
4375,Male,Hispanic,Bachelor,30,Tier 2,5.0
4376,Female,Prefer not to say,Bachelor,23,Tier 3,0.0
4377,Female,Asian,Bachelor,23,Tier 2,0.0
4378,Male,Black,Master,38,Tier 3,7.0
4379,Female,Black,Bachelor,21,Tier 3,0.0
4380,Female,Asian,Bachelor,26,Tier 3,2.0
4381,Male,Hispanic,Bachelor,23,Tier 3,2.0
4382,Other,Asian,Master,23,Tier 3,0.0
4383,Female,Asian,Bachelor,21,Tier 3,0.0
4384,Female,White,Bachelor,22,Tier 2,0.0
4385,Female,Prefer not to say,Bachelor,27,Tier 2,3.0
4386,Male,Hispanic,Bachelor,22,Tier 3,0.0
4387,Female,Asian,Bachelor,54,Tier 2,11.0
4388,Male,Other,Bachelor,30,Tier 3,4.0
4389,Male,Prefer not to say,Bachelor,40,Tier 3,10.0
4390,Male,White,Master,28,Tier 3,1.0
4391,Female,White,Bachelor,54,Tier 3,8.0
4392,Female,Prefer not to say,Bachelor,32,Tier 2,6.0
4393,Male,Other,Bachelor,32,Tier 3,7.0
4394,Female,Asian,Bachelor,49,Tier 3,6.0
4395,Female,Asian,Bachelor,45,Tier 3,7.0
4396,Prefer not to say,Black,Bachelor,23,Tier 3,1.0
4397,Female,Asian,Bachelor,35,Tier 2,6.0
4398,Female,Hispanic,Bachelor,27,Tier 3,4.0
4399,Other,White,Master,28,Tier 3,5.0
4400,Female,Prefer not to say,Bachelor,29,Tier 3,1.0
4401,Female,Hispanic,Bachelor,21,Tier 3,0.0
4402,Female,Hispanic,Master,52,Tier 3,12.0
4403,Male,Prefer not to say,Master,27,Tier 3,4.0
4404,Male,Prefer not to say,Bachelor,21,Tier 3,0.0
4405,Male,Prefer not to say,Master,26,Tier 1,5.0
4406,Male,Hispanic,Bachelor,41,Tier 2,7.0
4407,Female,Prefer not to say,Master,26,Tier 1,2.0
4408,Male,Other,PhD,45,Tier 2,6.0
4409,Female,White,Master,26,Tier 3,0.0
4410,Male,Prefer not to say,Bachelor,34,Tier 3,7.0
4411,Other,Prefer not to say,PhD,25,Tier 1,3.0
4412,Female,White,Bachelor,23,Tier 3,0.0
4413,Prefer not to say,Other,Bachelor,23,Tier 2,1.0
4414,Male,Asian,PhD,36,Tier 2,6.0
4415,Male,White,Master,26,Tier 1,5.0
4416,Female,White,Bachelor,22,Tier 3,0.0
4417,Male,White,Bachelor,21,Tier 2,0.0
4418,Female,White,Bachelor,21,Tier 3,0.0
4419,Male,Prefer not to say,Bachelor,21,Tier 3,1.0
4420,Female,White,Bachelor,23,Tier 3,0.0
4421,Male,Hispanic,Bachelor,38,Tier 3,7.0
4422,Female,White,Master,33,Tier 2,5.0
4423,Male,Prefer not to say,Bachelor,23,Tier 2,0.0
4424,Prefer not to say,Asian,Master,25,Tier 3,4.0
4425,Female,White,Bachelor,23,Tier 3,2.0
4426,Female,Black,Bachelor,44,Tier 3,10.0
4427,Female,Asian,Bachelor,23,Tier 3,1.0
4428,Male,Prefer not to say,Bachelor,39,Tier 3,8.0
4429,Male,Black,Bachelor,21,Tier 3,1.0
4430,Male,White,Bachelor,22,Tier 1,1.0
4431,Prefer not to say,Black,Bachelor,23,Tier 3,0.0
4432,Male,Asian,Bachelor,21,Tier 2,1.0
4433,Male,Black,Master,30,Tier 3,1.0
4434,Male,Asian,Master,24,Tier 3,1.0
4435,Other,White,Bachelor,22,Tier 1,0.0
4436,Female,Asian,Bachelor,21,Tier 3,0.0
4437,Female,Hispanic,Bachelor,23,Tier 3,0.0
4438,Female,White,Bachelor,22,Tier 2,0.0
4439,Female,Black,Master,27,Tier 2,5.0
4440,Male,Hispanic,Master,21,Tier 1,0.0
4441,Male,Hispanic,Bachelor,22,Tier 3,0.0
4442,Female,White,Bachelor,21,Tier 3,2.0
4443,Male,White,Bachelor,41,Tier 3,5.0
4444,Male,Hispanic,Master,24,Tier 2,0.0
4445,Female,Black,PhD,35,Tier 1,8.0
4446,Male,Asian,Bachelor,41,Tier 3,7.0
4447,Male,Prefer not to say,Bachelor,21,Tier 3,0.0
4448,Male,Asian,Master,26,Tier 2,1.0
4449,Male,White,Bachelor,21,Tier 3,0.0
4450,Other,Black,Bachelor,48,Tier 3,11.0
4451,Male,Prefer not to say,Bachelor,35,Tier 2,6.0
4452,Other,Asian,Bachelor,31,Tier 1,4.0
4453,Male,Other,Bachelor,37,Tier 3,7.0
4454,Male,Black,Bachelor,23,Tier 3,0.0
4455,Male,Asian,Master,45,Tier 3,8.0
4456,Female,Black,Bachelor,38,Tier 1,4.0
4457,Male,Black,Master,25,Tier 3,5.0
4458,Male,Hispanic,Bachelor,40,Tier 3,6.0
4459,Male,Asian,Bachelor,21,Tier 3,0.0
4460,Male,Hispanic,Bachelor,27,Tier 3,1.0
4461,Other,Asian,Bachelor,39,Tier 3,8.0
4462,Female,Hispanic,Master,28,Tier 3,3.0
4463,Other,Black,Bachelor,38,Tier 3,4.0
4464,Female,White,Master,26,Tier 2,0.0
4465,Male,Asian,PhD,41,Tier 2,9.0
4466,Male,Black,PhD,21,Tier 3,0.0
4467,Female,Black,Master,25,Tier 3,4.0
4468,Other,White,Master,44,Tier 3,5.0
4469,Male,Hispanic,Bachelor,21,Tier 3,1.0
4470,Other,White,Master,24,Tier 3,0.0
4471,Male,White,Bachelor,22,Tier 3,0.0
4472,Prefer not to say,White,Master,28,Tier 3,2.0
4473,Male,Hispanic,Bachelor,23,Tier 3,0.0
4474,Male,Hispanic,Bachelor,32,Tier 3,7.0
4475,Male,Other,Master,28,Tier 2,2.0
4476,Other,Asian,Bachelor,40,Tier 1,7.0
4477,Male,Hispanic,Bachelor,22,Tier 3,1.0
4478,Male,Prefer not to say,Bachelor,22,Tier 2,0.0
4479,Male,Asian,Bachelor,46,Tier 3,6.0
4480,Female,Hispanic,Master,27,Tier 3,2.0
4481,Female,Black,Bachelor,39,Tier 3,6.0
4482,Female,Other,Bachelor,22,Tier 2,0.0
4483,Male,White,PhD,55,Tier 2,7.0
4484,Male,Hispanic,Bachelor,22,Tier 3,1.0
4485,Female,White,Bachelor,23,Tier 2,0.0
4486,Female,Black,Bachelor,22,Tier 3,0.0
4487,Male,White,Master,45,Tier 2,7.0
4488,Female,Hispanic,Bachelor,45,Tier 2,9.0
4489,Male,Black,Bachelor,23,Tier 1,0.0
4490,Female,Hispanic,Master,25,Tier 2,4.0
4491,Female,Prefer not to say,Bachelor,33,Tier 3,6.0
4492,Male,Black,Bachelor,22,Tier 2,0.0
4493,Male,Other,Bachelor,21,Tier 3,0.0
4494,Other,Asian,Bachelor,23,Tier 3,0.0
4495,Female,Other,PhD,25,Tier 2,4.0
4496,Female,Hispanic,PhD,53,Tier 2,11.0
4497,Male,Black,Bachelor,48,Tier 3,9.0
4498,Female,Black,Bachelor,23,Tier 3,0.0
4499,Male,Prefer not to say,Bachelor,21,Tier 2,0.0
4500,Male,Hispanic,Bachelor,23,Tier 3,0.0
4501,Male,Hispanic,Bachelor,23,Tier 2,0.0
4502,Female,Other,Master,28,Tier 3,2.0
4503,Female,Asian,Master,38,Tier 3,3.0
4504,Male,White,Bachelor,23,Tier 2,0.0
4505,Prefer not to say,Other,Master,36,Tier 3,4.0
4506,Female,Black,Bachelor,40,Tier 3,8.0
4507,Female,Hispanic,Bachelor,54,Tier 2,5.0
4508,Female,Other,Bachelor,23,Tier 2,0.0
4509,Male,White,PhD,35,Tier 3,6.0
4510,Female,White,Bachelor,52,Tier 3,6.0
4511,Female,White,Bachelor,51,Tier 2,6.0
4512,Male,White,Bachelor,35,Tier 3,5.0
4513,Female,Asian,Bachelor,53,Tier 2,5.0
4514,Male,Other,Bachelor,21,Tier 2,2.0
4515,Other,Hispanic,Bachelor,23,Tier 3,2.0
4516,Male,Prefer not to say,Bachelor,26,Tier 2,2.0
4517,Male,Asian,Master,28,Tier 3,5.0
4518,Male,White,PhD,39,Tier 2,5.0
4519,Female,Other,Bachelor,22,Tier 3,0.0
4520,Female,Black,Bachelor,21,Tier 3,0.0
4521,Male,Other,Bachelor,21,Tier 2,0.0
4522,Prefer not to say,Black,Bachelor,22,Tier 3,0.0
4523,Female,Black,Master,43,Tier 3,11.0
4524,Male,Black,Master,36,Tier 3,7.0
4525,Female,Asian,Master,23,Tier 3,0.0
4526,Male,Asian,Bachelor,22,Tier 3,0.0
4527,Other,White,Master,35,Tier 3,3.0
4528,Other,Asian,Master,28,Tier 3,5.0
4529,Prefer not to say,Prefer not to say,Bachelor,29,Tier 2,5.0
4530,Male,Asian,Master,28,Tier 2,0.0
4531,Female,Black,Bachelor,22,Tier 2,0.0
4532,Male,White,Master,28,Tier 3,5.0
4533,Female,White,Bachelor,22,Tier 1,0.0
4534,Male,Prefer not to say,Bachelor,22,Tier 2,0.0
4535,Male,Hispanic,Bachelor,25,Tier 2,3.0
4536,Male,White,Bachelor,22,Tier 3,0.0
4537,Female,Prefer not to say,Master,46,Tier 3,11.0
4538,Male,Hispanic,Master,41,Tier 3,10.0
4539,Prefer not to say,Asian,Bachelor,21,Tier 2,0.0
4540,Female,White,Bachelor,21,Tier 3,0.0
4541,Prefer not to say,Asian,Master,21,Tier 2,2.0
4542,Male,Hispanic,Bachelor,50,Tier 2,9.0
4543,Male,Black,Bachelor,21,Tier 3,0.0
4544,Female,White,Bachelor,22,Tier 1,0.0
4545,Prefer not to say,Black,Master,24,Tier 1,2.0
4546,Male,Prefer not to say,Bachelor,21,Tier 3,0.0
4547,Male,White,Bachelor,21,Tier 3,0.0
4548,Male,Hispanic,Bachelor,21,Tier 3,0.0
4549,Female,White,Bachelor,22,Tier 3,0.0
4550,Male,Black,Bachelor,23,Tier 2,0.0
4551,Other,Asian,PhD,41,Tier 3,5.0
4552,Male,Hispanic,Master,38,Tier 3,7.0
4553,Female,Other,Bachelor,26,Tier 3,5.0
4554,Prefer not to say,Asian,PhD,51,Tier 3,6.0
4555,Male,Other,Bachelor,22,Tier 2,0.0
4556,Female,White,Master,50,Tier 3,9.0
4557,Male,Asian,Bachelor,54,Tier 3,8.0
4558,Female,White,Bachelor,21,Tier 2,0.0
4559,Female,Hispanic,Bachelor,24,Tier 3,0.0
4560,Female,Prefer not to say,Master,21,Tier 3,0.0
4561,Female,Hispanic,Bachelor,23,Tier 1,2.0
4562,Male,Black,Bachelor,23,Tier 3,0.0
4563,Female,Prefer not to say,Bachelor,22,Tier 3,2.0
4564,Male,Black,Bachelor,22,Tier 3,2.0
4565,Male,Black,Master,53,Tier 3,9.0
4566,Female,Other,Bachelor,27,Tier 3,2.0
4567,Other,Hispanic,Master,26,Tier 3,2.0
4568,Prefer not to say,Black,Bachelor,21,Tier 3,0.0
4569,Prefer not to say,Asian,Bachelor,21,Tier 3,2.0
4570,Other,Black,Bachelor,22,Tier 3,2.0
4571,Other,Black,Bachelor,21,Tier 3,0.0
4572,Male,White,Bachelor,21,Tier 1,0.0
4573,Male,Black,Bachelor,22,Tier 3,0.0
4574,Female,White,Bachelor,22,Tier 2,0.0
4575,Other,White,Bachelor,26,Tier 2,3.0
4576,Other,Asian,Master,27,Tier 3,3.0
4577,Female,Black,Bachelor,55,Tier 3,10.0
4578,Female,Hispanic,Bachelor,31,Tier 3,7.0
4579,Male,White,Bachelor,23,Tier 3,0.0
4580,Other,Asian,Bachelor,31,Tier 2,7.0
4581,Female,Asian,Bachelor,21,Tier 3,0.0
4582,Male,Hispanic,Master,28,Tier 3,3.0
4583,Female,Prefer not to say,Bachelor,23,Tier 3,0.0
4584,Male,Hispanic,PhD,24,Tier 3,2.0
4585,Prefer not to say,Other,Bachelor,53,Tier 3,8.0
4586,Male,Asian,Bachelor,22,Tier 2,0.0
4587,Other,Other,Master,26,Tier 2,4.0
4588,Other,Hispanic,Bachelor,23,Tier 3,0.0
4589,Female,White,Bachelor,21,Tier 3,0.0
4590,Female,Asian,Bachelor,46,Tier 3,7.0
4591,Female,Asian,Bachelor,27,Tier 3,5.0
4592,Female,Hispanic,Bachelor,21,Tier 3,1.0
4593,Prefer not to say,Hispanic,Master,21,Tier 2,0.0
4594,Female,Black,Bachelor,21,Tier 3,0.0
4595,Male,Hispanic,Bachelor,49,Tier 2,6.0
4596,Prefer not to say,Hispanic,Bachelor,40,Tier 1,5.0
4597,Male,Hispanic,Bachelor,22,Tier 3,0.0
4598,Female,Asian,Bachelor,27,Tier 3,3.0
4599,Male,White,Master,26,Tier 1,5.0
4600,Male,Hispanic,Bachelor,23,Tier 3,0.0
4601,Female,Asian,Bachelor,21,Tier 1,0.0
4602,Female,Hispanic,Bachelor,23,Tier 2,0.0
4603,Female,Hispanic,Bachelor,55,Tier 2,5.0
4604,Male,Other,Bachelor,23,Tier 2,0.0
4605,Male,Other,Bachelor,22,Tier 3,0.0
4606,Female,Black,Master,37,Tier 3,8.0
4607,Male,Asian,Bachelor,43,Tier 2,9.0
4608,Prefer not to say,White,Bachelor,38,Tier 3,4.0
4609,Female,Asian,Master,26,Tier 3,3.0
4610,Female,Asian,Bachelor,41,Tier 3,11.0
4611,Female,Prefer not to say,Bachelor,21,Tier 3,1.0
4612,Male,Asian,Bachelor,53,Tier 2,11.0
4613,Male,White,Bachelor,23,Tier 3,1.0
4614,Female,Hispanic,Master,55,Tier 3,9.0
4615,Male,Black,Bachelor,22,Tier 2,0.0
4616,Male,Hispanic,Bachelor,51,Tier 2,6.0
4617,Male,Hispanic,PhD,36,Tier 2,6.0
4618,Prefer not to say,White,Bachelor,47,Tier 3,8.0
4619,Female,Hispanic,Bachelor,23,Tier 3,0.0
4620,Other,Hispanic,Master,44,Tier 3,8.0
4621,Male,Asian,Master,27,Tier 3,2.0
4622,Male,Asian,Bachelor,21,Tier 2,0.0
4623,Other,White,Master,43,Tier 3,8.0
4624,Female,White,Bachelor,52,Tier 1,5.0
4625,Female,Asian,Bachelor,21,Tier 3,1.0
4626,Female,Black,Bachelor,52,Tier 2,5.0
4627,Other,White,Bachelor,22,Tier 3,0.0
4628,Male,Asian,Bachelor,53,Tier 2,7.0
4629,Male,Asian,Bachelor,22,Tier 3,0.0
4630,Female,White,Bachelor,23,Tier 2,2.0
4631,Male,Black,Bachelor,46,Tier 3,8.0
4632,Male,Hispanic,Bachelor,22,Tier 3,0.0
4633,Female,Asian,Bachelor,28,Tier 3,4.0
4634,Male,Black,Bachelor,22,Tier 1,0.0
4635,Male,White,Master,31,Tier 2,5.0
4636,Female,Hispanic,Bachelor,54,Tier 3,9.0
4637,Female,Hispanic,Bachelor,21,Tier 3,0.0
4638,Prefer not to say,Other,Bachelor,23,Tier 2,0.0
4639,Male,Asian,Bachelor,34,Tier 2,8.0
4640,Female,Asian,Master,28,Tier 2,5.0
4641,Female,Asian,Bachelor,33,Tier 3,8.0
4642,Female,White,Bachelor,21,Tier 2,0.0
4643,Male,Black,Bachelor,36,Tier 2,3.0
4644,Male,Hispanic,Bachelor,21,Tier 3,0.0
4645,Prefer not to say,Hispanic,Bachelor,23,Tier 2,0.0
4646,Male,Black,Bachelor,51,Tier 3,11.0
4647,Other,Black,Bachelor,22,Tier 2,0.0
4648,Male,Other,Bachelor,37,Tier 3,8.0
4649,Other,Black,Master,48,Tier 3,8.0
4650,Female,White,Master,25,Tier 3,5.0
4651,Female,White,Bachelor,22,Tier 3,0.0
4652,Male,Black,Bachelor,22,Tier 3,0.0
4653,Female,Hispanic,Master,24,Tier 2,0.0
4654,Male,Black,Bachelor,28,Tier 2,4.0
4655,Female,White,Bachelor,46,Tier 3,7.0
4656,Female,Black,Bachelor,22,Tier 3,0.0
4657,Male,Black,Bachelor,23,Tier 3,0.0
4658,Female,White,Master,46,Tier 3,10.0
4659,Prefer not to say,Hispanic,Master,27,Tier 2,4.0
4660,Female,Other,Master,41,Tier 1,10.0
4661,Male,Hispanic,Bachelor,22,Tier 1,0.0
4662,Female,Prefer not to say,PhD,26,Tier 2,3.0
4663,Male,Hispanic,Bachelor,22,Tier 3,1.0
4664,Prefer not to say,Asian,Bachelor,21,Tier 3,2.0
4665,Male,White,Bachelor,21,Tier 3,0.0
4666,Female,Hispanic,Bachelor,22,Tier 2,0.0
4667,Other,Black,Bachelor,39,Tier 2,12.0
4668,Male,White,Bachelor,29,Tier 1,3.0
4669,Male,White,Bachelor,43,Tier 3,9.0
4670,Female,Prefer not to say,Master,25,Tier 3,2.0
4671,Female,White,Bachelor,23,Tier 2,0.0
4672,Male,Asian,PhD,46,Tier 3,8.0
4673,Female,Black,Bachelor,23,Tier 1,0.0
4674,Prefer not to say,Hispanic,Master,27,Tier 1,5.0
4675,Male,White,Bachelor,50,Tier 3,6.0
4676,Female,Other,PhD,48,Tier 2,6.0
4677,Male,White,Bachelor,22,Tier 3,0.0
4678,Male,Asian,Master,26,Tier 1,4.0
4679,Female,White,Master,24,Tier 2,2.0
4680,Female,Asian,Bachelor,44,Tier 2,6.0
4681,Prefer not to say,Prefer not to say,Bachelor,45,Tier 3,6.0
4682,Other,Asian,Bachelor,21,Tier 2,0.0
4683,Other,White,Master,43,Tier 2,8.0
4684,Female,White,Bachelor,40,Tier 3,12.0
4685,Female,Black,Bachelor,50,Tier 3,10.0
4686,Female,Hispanic,Bachelor,22,Tier 2,0.0
4687,Female,Prefer not to say,Bachelor,21,Tier 3,0.0
4688,Female,Hispanic,Bachelor,53,Tier 2,12.0
4689,Female,Hispanic,Bachelor,22,Tier 3,0.0
4690,Male,Black,PhD,34,Tier 3,4.0
4691,Male,Hispanic,Master,55,Tier 3,7.0
4692,Other,Asian,Bachelor,46,Tier 3,10.0
4693,Other,Prefer not to say,Bachelor,21,Tier 2,0.0
4694,Female,Black,PhD,41,Tier 3,12.0
4695,Male,Asian,Bachelor,21,Tier 3,0.0
4696,Female,White,PhD,51,Tier 1,5.0
4697,Male,Prefer not to say,Master,26,Tier 3,2.0
4698,Male,Asian,Master,24,Tier 3,0.0
4699,Male,Asian,Bachelor,31,Tier 2,5.0
4700,Female,Asian,Bachelor,21,Tier 3,0.0
4701,Male,Hispanic,Bachelor,22,Tier 3,0.0
4702,Male,Hispanic,Bachelor,23,Tier 3,0.0
4703,Prefer not to say,Asian,Bachelor,23,Tier 3,0.0
4704,Male,Hispanic,Bachelor,38,Tier 2,4.0
4705,Male,White,Bachelor,35,Tier 2,8.0
4706,Female,Hispanic,Bachelor,25,Tier 3,3.0
4707,Female,Asian,Bachelor,21,Tier 3,0.0
4708,Other,Prefer not to say,Bachelor,21,Tier 1,0.0
4709,Female,Black,Bachelor,23,Tier 3,0.0
4710,Male,Asian,Master,54,Tier 2,12.0
4711,Male,Black,Master,51,Tier 3,8.0
4712,Male,Black,Bachelor,44,Tier 1,6.0
4713,Female,White,Master,27,Tier 3,2.0
4714,Male,Black,Bachelor,27,Tier 3,5.0
4715,Male,Black,Bachelor,34,Tier 3,8.0
4716,Female,Black,Bachelor,22,Tier 3,0.0
4717,Female,White,Bachelor,36,Tier 3,8.0
4718,Female,Asian,Bachelor,37,Tier 3,6.0
4719,Male,Hispanic,Bachelor,21,Tier 3,1.0
4720,Female,Black,Bachelor,22,Tier 2,0.0
4721,Male,Hispanic,Bachelor,45,Tier 3,10.0
4722,Male,White,Bachelor,21,Tier 3,0.0
4723,Prefer not to say,Hispanic,Master,28,Tier 3,3.0
4724,Male,Other,Master,33,Tier 3,4.0
4725,Female,Hispanic,Bachelor,43,Tier 1,8.0
4726,Female,Black,Bachelor,21,Tier 2,0.0
4727,Female,White,Bachelor,22,Tier 3,0.0
4728,Female,Asian,Bachelor,21,Tier 3,1.0
4729,Male,Black,Bachelor,22,Tier 3,0.0
4730,Male,Black,Master,54,Tier 3,7.0
4731,Male,Hispanic,PhD,28,Tier 3,2.0
4732,Other,Hispanic,Bachelor,23,Tier 1,0.0
4733,Male,Asian,Master,26,Tier 1,4.0
4734,Male,Asian,PhD,32,Tier 1,5.0
4735,Male,Black,Bachelor,21,Tier 3,0.0
4736,Female,Black,Bachelor,31,Tier 2,8.0
4737,Male,Asian,PhD,45,Tier 3,7.0
4738,Male,Other,Bachelor,21,Tier 3,0.0
4739,Prefer not to say,Asian,Bachelor,52,Tier 2,12.0
4740,Female,Asian,Bachelor,22,Tier 2,0.0
4741,Prefer not to say,White,Bachelor,22,Tier 3,0.0
4742,Female,White,Bachelor,46,Tier 3,7.0
4743,Prefer not to say,White,Bachelor,22,Tier 1,0.0
4744,Male,Hispanic,Bachelor,48,Tier 1,12.0
4745,Male,White,PhD,44,Tier 3,8.0
4746,Other,White,PhD,27,Tier 3,2.0
4747,Prefer not to say,Other,Bachelor,28,Tier 3,3.0
4748,Other,Hispanic,Bachelor,31,Tier 3,8.0
4749,Male,Asian,Master,28,Tier 3,4.0
4750,Female,Asian,Bachelor,21,Tier 2,0.0
4751,Other,Hispanic,Bachelor,54,Tier 1,10.0
4752,Male,Hispanic,Master,24,Tier 3,0.0
4753,Male,Hispanic,Bachelor,21,Tier 3,0.0
4754,Female,Black,Bachelor,55,Tier 2,10.0
4755,Female,Asian,Bachelor,22,Tier 3,0.0
4756,Male,White,Master,23,Tier 2,0.0
4757,Male,Other,Bachelor,46,Tier 2,7.0
4758,Male,Asian,Master,28,Tier 3,4.0
4759,Male,Asian,Master,24,Tier 3,0.0
4760,Other,Black,Bachelor,21,Tier 2,0.0
4761,Male,Asian,Bachelor,22,Tier 2,0.0
4762,Male,Black,Master,25,Tier 3,4.0
4763,Female,Hispanic,Bachelor,25,Tier 3,3.0
4764,Male,Hispanic,Bachelor,22,Tier 2,0.0
4765,Male,Other,Bachelor,23,Tier 3,0.0
4766,Female,Asian,Bachelor,22,Tier 2,0.0
4767,Female,Prefer not to say,Bachelor,21,Tier 3,0.0
4768,Male,Other,Bachelor,21,Tier 3,0.0
4769,Female,White,Master,48,Tier 3,7.0
4770,Female,Asian,Bachelor,22,Tier 3,0.0
4771,Male,Asian,Bachelor,21,Tier 1,0.0
4772,Female,White,Bachelor,23,Tier 2,0.0
4773,Female,White,Bachelor,45,Tier 2,8.0
4774,Other,Black,Bachelor,21,Tier 3,0.0
4775,Prefer not to say,Asian,Master,26,Tier 2,5.0
4776,Prefer not to say,Asian,Master,26,Tier 3,4.0
4777,Female,White,Bachelor,23,Tier 2,0.0
4778,Female,Prefer not to say,Master,27,Tier 2,3.0
4779,Female,Hispanic,Bachelor,21,Tier 3,2.0
4780,Male,White,Bachelor,49,Tier 3,12.0
4781,Female,Prefer not to say,Bachelor,53,Tier 3,7.0
4782,Male,Prefer not to say,Bachelor,23,Tier 2,0.0
4783,Male,Asian,Master,28,Tier 3,4.0
4784,Female,Hispanic,PhD,24,Tier 2,0.0
4785,Female,Black,Bachelor,32,Tier 3,5.0
4786,Male,White,Bachelor,41,Tier 3,6.0
4787,Female,Hispanic,Bachelor,21,Tier 2,0.0
4788,Male,Black,Bachelor,21,Tier 3,0.0
4789,Male,Hispanic,Bachelor,21,Tier 2,0.0
4790,Prefer not to say,Hispanic,Bachelor,51,Tier 3,11.0
4791,Male,Prefer not to say,Bachelor,21,Tier 3,0.0
4792,Male,Hispanic,Master,28,Tier 3,4.0
4793,Male,Asian,Bachelor,29,Tier 3,5.0
4794,Male,Asian,Bachelor,22,Tier 3,0.0
4795,Male,Prefer not to say,Bachelor,23,Tier 2,0.0
4796,Prefer not to say,White,Master,28,Tier 2,4.0
4797,Male,White,Bachelor,23,Tier 3,1.0
4798,Prefer not to say,Other,Bachelor,22,Tier 2,0.0
